BATHRM,HF_BATHRM,HEAT,AC,EYB,STYLE,STRUCT,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,LANDAREA,WARD,SALEYEAR,PRICE
3,1,Warm Cool,1,1977,2 Story,Single,Very Good,Average,Common Brick,Comp Shingle,Hardwood,1.0,2,6750,Ward 3,2010,1030000.0
2,1,Hot Water Rad,1,1967,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,2.0,0,2896,Ward 5,2017,815000.0
2,1,Forced Air,1,2012,2 Story,Row Inside,Above Average,Good,Brick/Siding,Built Up,Hardwood,1.0,0,2250,Ward 7,2010,315000.0
2,0,Hot Water Rad,0,1954,2 Story,Row End,Average,Average,Common Brick,Clay Tile,Hardwood,1.0,0,1440,Ward 4,2015,500000.0
1,1,Forced Air,1,2011,2 Story,Semi-Detached,Above Average,Good,Brick/Siding,Comp Shingle,Carpet,1.0,0,2867,Ward 7,2010,215000.0
1,0,Warm Cool,1,1964,2 Story,Row End,Average,Good,Common Brick,Built Up,Carpet,1.0,0,2314,Ward 7,2015,270000.0
3,1,Forced Air,1,1978,2 Story,Single,Very Good,Good,Brick/Siding,Shake,Hardwood,1.0,1,5732,Ward 4,2017,995000.0
2,1,Forced Air,1,1955,2 Story,Semi-Detached,Average,Good,Brick/Siding,Comp Shingle,Hardwood,1.0,0,2108,Ward 7,2016,250000.0
2,0,Forced Air,1,1967,2 Story,Semi-Detached,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,0,1666,Ward 8,2018,512000.0
2,0,Hot Water Rad,0,1967,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1.0,0,1171,Ward 6,2017,710000.0
2,0,Forced Air,1,1973,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,2563,Ward 7,2017,365000.0
1,0,Hot Water Rad,0,1957,2 Story,Semi-Detached,Above Average,Average,Common Brick,Built Up,Hardwood,1.0,0,1355,Ward 4,2017,387000.0
3,1,Forced Air,1,1968,2 Story,Single,Average,Good,Common Brick,Slate,Hardwood,1.0,2,3600,Ward 4,2017,575000.0
2,1,Hot Water Rad,0,1957,2 Story,Semi-Detached,Above Average,Good,Common Brick,Built Up,Hardwood,1.0,1,2633,Ward 5,2016,555000.0
3,1,Warm Cool,1,1983,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1.0,1,1395,Ward 6,2018,855000.0
3,1,Forced Air,1,1969,2 Story,Row Inside,Good Quality,Good,Common Brick,Neopren,Hardwood,1.0,3,1715,Ward 6,2012,880000.0
1,1,Hot Water Rad,1,1967,2 Story,Semi-Detached,Above Average,Good,Common Brick,Built Up,Wood Floor,1.0,1,3763,Ward 5,2013,467500.0
2,1,Forced Air,1,1967,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,1.0,1,1200,Ward 1,2017,993500.0
4,0,Forced Air,1,1964,2 Story,Single,Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,1,5143,Ward 5,2017,649900.0
2,1,Warm Cool,1,2007,2 Story,Row Inside,Good Quality,Good,Common Brick,Comp Shingle,Hardwood/Carp,1.0,1,608,Ward 1,2016,875000.0
1,1,Forced Air,1,1964,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood/Carp,1.0,0,1280,Ward 5,2017,365000.0
2,0,Warm Cool,1,1977,2 Story,Single,Above Average,Good,Brick/Siding,Comp Shingle,Hardwood/Carp,1.0,1,7005,Ward 5,2016,575000.0
2,1,Forced Air,1,1967,2 Story,Row Inside,Above Average,Good,Stone Veneer,Metal- Sms,Hardwood,1.0,2,1679,Ward 6,2015,965000.0
2,2,Warm Cool,1,1972,2.5 Story Fin,Single,Very Good,Good,Common Brick,Slate,Hardwood,1.0,1,6130,Ward 3,2016,1712500.0
2,1,Forced Air,1,1969,2 Story,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1.0,1,3646,Ward 3,2011,806000.0
4,0,Warm Cool,1,1983,2 Story,Row End,Superior,Good,Common Brick,Metal- Sms,Hardwood,1.0,2,1751,Ward 2,2016,1860000.0
2,1,Warm Cool,1,1997,3 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Wood Floor,1.0,1,1166,Ward 6,2017,748000.0
1,1,Warm Cool,1,1957,1 Story,Single,Average,Average,Common Brick,Comp Shingle,Hardwood,1.0,1,5200,Ward 5,2015,420000.0
4,1,Warm Cool,1,1986,4 Story,Row Inside,Very Good,Good,Common Brick,Built Up,Hardwood,2.0,2,1801,Ward 3,2014,1390000.0
2,0,Forced Air,1,1967,2 Story,Semi-Detached,Above Average,Good,Common Brick,Comp Shingle,Hardwood/Carp,1.0,0,2729,Ward 7,2017,399999.0
1,0,Forced Air,1,1969,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1.0,1,924,Ward 2,2016,650000.0
3,1,Forced Air,1,1967,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood,1.0,0,1950,Ward 4,2017,763550.0
2,1,Forced Air,1,1967,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,1.0,0,1744,Ward 6,2017,765000.0
2,1,Hot Water Rad,1,1969,2 Story,Row End,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1.0,1,2620,Ward 1,2010,710000.0
3,1,Forced Air,1,1964,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,2565,Ward 4,2011,399999.0
2,1,Forced Air,1,1964,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood/Carp,1.0,0,1494,Ward 5,2015,625000.0
3,1,Forced Air,1,1969,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,1054,Ward 6,2012,699000.0
1,0,Forced Air,1,1964,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1.0,1,1756,Ward 7,2017,610000.0
1,2,Warm Cool,1,1964,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1.0,1,1089,Ward 6,2016,519200.0
1,0,Forced Air,1,1965,2 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,0,2723,Ward 7,2017,225000.0
2,0,Forced Air,1,1967,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,2.0,0,990,Ward 5,2016,545000.0
3,1,Forced Air,1,1980,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,2110,Ward 6,2012,675000.0
4,0,Warm Cool,1,1978,2 Story,Single,Good Quality,Good,Common Brick,Comp Shingle,Hardwood,2.0,2,6400,Ward 3,2017,1225000.0
2,1,Warm Cool,1,1983,2 Story,Row End,Superior,Very Good,Common Brick,Metal- Sms,Hardwood,1.0,4,4540,Ward 2,2012,1775000.0
1,1,Hot Water Rad,1,1967,2 Story,Semi-Detached,Above Average,Good,Brick/Stone,Built Up,Hardwood,1.0,0,3990,Ward 7,2013,235000.0
4,1,Warm Cool,1,1980,2.5 Story Fin,Single,Excellent,Good,Common Brick,Slate,Hardwood,1.0,2,7290,Ward 3,2017,1900000.0
1,2,Warm Cool,1,1963,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,2910,Ward 5,2017,480000.0
3,0,Warm Cool,1,1976,1 Story,Single,Good Quality,Average,Common Brick,Comp Shingle,Wood Floor,1.0,2,6294,Ward 4,2015,600000.0
3,1,Hot Water Rad,1,1969,2 Story,Row End,Good Quality,Very Good,Common Brick,Neopren,Hardwood,1.0,2,1411,Ward 6,2013,1050000.0
1,1,Warm Cool,1,1964,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,1,1538,Ward 6,2013,510000.0
3,0,Hot Water Rad,1,1969,3 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Wood Floor,2.0,1,949,Ward 6,2012,839000.0
3,0,Hot Water Rad,0,1954,2 Story,Row End,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1.0,0,2475,Ward 4,2016,799900.0
2,0,Hot Water Rad,0,1972,3 Story,Row Inside,Very Good,Average,Common Brick,Metal- Sms,Wood Floor,1.0,2,1534,Ward 6,2012,730000.0
1,1,Forced Air,1,1986,2 Story,Row End,Superior,Good,Common Brick,Metal- Sms,Hardwood,1.0,2,1359,Ward 2,2010,995000.0
3,0,Forced Air,1,1986,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1.0,1,2585,Ward 1,2013,1036000.0
1,2,Forced Air,0,1964,2 Story,Row End,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1.0,0,2949,Ward 7,2015,225000.0
3,1,Hot Water Rad,1,1969,3 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,2.0,2,1534,Ward 1,2013,706000.0
2,1,Hot Water Rad,1,1984,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,1406,Ward 1,2013,699900.0
1,0,Hot Water Rad,0,1954,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,2225,Ward 7,2017,465000.0
4,1,Forced Air,1,1986,2 Story,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1.0,2,4425,Ward 4,2017,681000.0
4,1,Forced Air,1,2016,2 Story,Single,Good Quality,Good,Vinyl Siding,Comp Shingle,Hardwood,1.0,1,6991,Ward 4,2017,904500.0
1,0,Forced Air,1,1961,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,2875,Ward 7,2014,235000.0
4,0,Forced Air,1,1976,2.5 Story Fin,Single,Average,Good,Common Brick,Comp Shingle,Hardwood,2.0,1,7500,Ward 5,2017,883250.0
2,1,Forced Air,1,1964,2 Story,Single,Average,Good,Stucco,Built Up,Hardwood,1.0,0,2165,Ward 6,2011,548750.0
2,1,Hot Water Rad,1,1986,2.5 Story Fin,Single,Good Quality,Good,Shingle,Comp Shingle,Hardwood,1.0,1,4481,Ward 4,2014,720000.0
2,0,Forced Air,1,1982,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Wood Floor,1.0,1,1952,Ward 1,2010,445000.0
3,0,Warm Cool,1,1990,2 Story,Row Inside,Average,Very Good,Common Brick,Built Up,Hardwood,2.0,2,1543,Ward 2,2014,1125000.0
3,1,Forced Air,1,2013,2 Story,Single,Above Average,Good,Brick/Siding,Comp Shingle,Hardwood/Carp,1.0,0,4800,Ward 7,2012,275000.0
2,1,Warm Cool,1,1970,2 Story,Single,Very Good,Average,Stone/Stucco,Slate,Hardwood,1.0,1,5000,Ward 3,2017,1225000.0
2,1,Hot Water Rad,1,1984,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,2000,Ward 4,2015,721000.0
4,2,Forced Air,1,1981,1.5 Story Fin,Single,Very Good,Good,Stone/Siding,Slate,Hardwood,1.0,2,16157,Ward 3,2013,1720000.0
4,1,Warm Cool,1,2004,2.5 Story Fin,Single,Superior,Good,Common Brick,Comp Shingle,Hardwood,1.0,3,5370,Ward 3,2013,1540000.0
2,1,Hot Water Rad,1,1967,2 Story,Row End,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,1.0,1,2695,Ward 5,2016,711250.0
3,1,Hot Water Rad,1,1972,3 Story,Semi-Detached,Very Good,Good,Common Brick,Slate,Hardwood,2.0,1,2875,Ward 3,2017,1500000.0
2,1,Forced Air,1,1968,2 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,0,2987,Ward 8,2016,315000.0
2,0,Hot Water Rad,0,1969,2 Story,Row Inside,Above Average,Average,Common Brick,Slate,Hardwood,1.0,1,1350,Ward 1,2010,522500.0
2,1,Warm Cool,1,1978,2 Story,Row End,Excellent,Very Good,Common Brick,Metal- Sms,Hardwood,1.0,1,1222,Ward 2,2016,1377500.0
5,1,Hot Water Rad,1,1984,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,2.0,0,1741,Ward 4,2015,949000.0
1,0,Forced Air,1,1964,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,2513,Ward 5,2011,309300.0
1,1,Forced Air,1,1968,2 Story,Semi-Detached,Average,Average,Common Brick,Comp Shingle,Hardwood,1.0,0,1655,Ward 5,2017,364000.0
2,0,Forced Air,1,1959,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,1552,Ward 6,2014,528000.0
3,0,Forced Air,1,1967,2 Story,Single,Above Average,Average,Vinyl Siding,Comp Shingle,Hardwood/Carp,1.0,1,2960,Ward 5,2010,290000.0
3,0,Forced Air,1,1964,2 Story,Row Inside,Average,Very Good,Common Brick,Metal- Sms,Hardwood,1.0,0,1282,Ward 1,2016,760000.0
2,0,Forced Air,1,1967,2 Story,Semi-Detached,Above Average,Very Good,Common Brick,Built Up,Hardwood,1.0,0,1856,Ward 4,2018,600000.0
1,1,Forced Air,1,1967,2.5 Story Fin,Single,Above Average,Good,Wood Siding,Comp Shingle,Hardwood,1.0,1,5000,Ward 5,2013,465000.0
3,1,Forced Air,1,1978,2 Story,Row Inside,Average,Very Good,Common Brick,Metal- Sms,Hardwood,1.0,0,1298,Ward 5,2016,674999.0
3,1,Forced Air,1,2014,3 Story,Row End,Good Quality,Very Good,Brick/Siding,Built Up,Hardwood/Carp,1.0,0,978,Ward 5,2013,740947.0
2,1,Hot Water Rad,1,1967,3 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,2.0,2,2698,Ward 1,2011,665000.0
3,0,Forced Air,1,1972,1.5 Story Fin,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,0,4003,Ward 7,2012,350000.0
2,1,Forced Air,1,1969,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,1.0,0,1620,Ward 5,2012,622500.0
2,1,Forced Air,1,1954,2 Story,Row Inside,Average,Good,Vinyl Siding,Built Up,Hardwood,1.0,0,2565,Ward 4,2014,490000.0
3,1,Hot Water Rad,0,1969,2 Story,Row Inside,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,2.0,0,2205,Ward 1,2014,940000.0
1,2,Warm Cool,1,1967,2 Story,Single,Above Average,Average,Common Brick,Comp Shingle,Hardwood,1.0,0,3010,Ward 8,2018,395000.0
3,1,Forced Air,1,1967,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood,1.0,1,1977,Ward 4,2017,595000.0
2,1,Forced Air,1,1969,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,960,Ward 6,2012,712000.0
4,1,Forced Air,1,1992,2 Story,Row End,Good Quality,Very Good,Wood Siding,Metal- Sms,Hardwood,1.0,1,2117,Ward 6,2017,1610000.0
4,1,Warm Cool,1,1986,2 Story,Single,Good Quality,Good,Common Brick,Slate,Wood Floor,2.0,2,4087,Ward 4,2017,1200000.0
2,2,Warm Cool,1,1977,2 Story,Single,Very Good,Very Good,Common Brick,Slate,Hardwood,1.0,2,6927,Ward 4,2013,1250000.0
2,1,Forced Air,1,2014,3 Story,Row Inside,Good Quality,Very Good,Brick/Siding,Built Up,Hardwood/Carp,1.0,0,721,Ward 5,2012,523285.0
3,1,Forced Air,1,1967,2 Story,Row Inside,Above Average,Very Good,Common Brick,Metal- Sms,Hardwood,2.0,0,2083,Ward 6,2015,935000.0
3,1,Warm Cool,1,2008,2 Story,Row Inside,Excellent,Good,Common Brick,Comp Shingle,Hardwood,1.0,1,1477,Ward 3,2017,951000.0
2,0,Forced Air,1,1957,2 Story,Row End,Above Average,Good,Common Brick,Neopren,Hardwood,1.0,0,1414,Ward 6,2010,572000.0
1,0,Water Base Brd,1,1978,2 Story,Row Inside,Average,Good,Stucco,Built Up,Hardwood,1.0,0,814,Ward 6,2014,550000.0
2,0,Forced Air,1,1969,2 Story,Row Inside,Good Quality,Good,Common Brick,Neopren,Wood Floor,1.0,1,1296,Ward 6,2014,858500.0
1,0,Hot Water Rad,1,1964,2 Story,Semi-Detached,Average,Fair,Common Brick,Metal- Sms,Wood Floor,1.0,1,4500,Ward 8,2018,220000.0
2,0,Warm Cool,1,1978,2 Story,Row Inside,Average,Very Good,Common Brick,Metal- Sms,Hardwood,1.0,1,797,Ward 6,2014,644000.0
3,1,Forced Air,1,1967,2 Story,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood/Carp,1.0,1,5880,Ward 5,2016,762500.0
4,0,Forced Air,1,1970,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1.0,1,7397,Ward 4,2017,856000.0
2,1,Forced Air,1,1967,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,2376,Ward 6,2012,599900.0
2,0,Forced Air,1,1972,1.5 Story Fin,Single,Very Good,Average,Common Brick,Slate,Hardwood,2.0,1,5460,Ward 3,2010,743000.0
4,0,Hot Water Rad,1,1972,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,2.0,2,3658,Ward 4,2015,975000.0
4,1,Forced Air,1,2011,2 Story,Single,Excellent,Good,Common Brick,Comp Shingle,Hardwood,1.0,3,8269,Ward 3,2017,1999000.0
1,1,Forced Air,1,1964,2 Story,Semi-Detached,Average,Average,Common Brick,Comp Shingle,Hardwood,1.0,0,3465,Ward 8,2016,288600.0
2,0,Hot Water Rad,0,1955,2 Story,Semi-Detached,Average,Average,Brick/Siding,Comp Shingle,Hardwood,2.0,0,2914,Ward 7,2018,229000.0
2,0,Hot Water Rad,0,1963,2 Story,Row End,Very Good,Good,Common Brick,Slate,Hardwood,1.0,1,3500,Ward 2,2014,815000.0
3,1,Forced Air,1,1978,2 Story,Row Inside,Average,Very Good,Common Brick,Built Up,Hardwood,1.0,0,1176,Ward 5,2015,530000.0
4,0,Hot Water Rad,0,1960,3 Story,Row Inside,Good Quality,Average,Brick Veneer,Metal- Sms,Hardwood,2.0,0,1097,Ward 2,2014,1175000.0
3,0,Forced Air,1,1970,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,2.0,0,2504,Ward 8,2011,199900.0
2,0,Hot Water Rad,0,1947,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1.0,0,1800,Ward 4,2017,455000.0
1,1,Warm Cool,1,1947,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1.0,0,1938,Ward 7,2018,242005.0
3,1,Hot Water Rad,1,1975,3 Story,Row Inside,Excellent,Good,Common Brick,Built Up,Hardwood,2.0,2,1733,Ward 1,2018,1500000.0
2,0,Forced Air,1,1957,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,2.0,0,1473,Ward 2,2015,1075000.0
1,1,Hot Water Rad,0,1967,2 Story,Semi-Detached,Above Average,Good,Common Brick,Built Up,Hardwood,1.0,0,1409,Ward 4,2017,437500.0
1,1,Forced Air,1,1964,2 Story,Semi-Detached,Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,2575,Ward 7,2013,175000.0
2,1,Hot Water Rad,0,1969,2 Story,Semi-Detached,Good Quality,Average,Common Brick,Built Up,Hardwood,1.0,1,3781,Ward 3,2011,709000.0
2,1,Forced Air,1,2010,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,1.0,1,640,Ward 1,2012,715000.0
2,2,Forced Air,1,2011,2 Story,Row End,Good Quality,Very Good,Brick/Siding,Comp Shingle,Hardwood,1.0,0,4005,Ward 5,2015,522000.0
3,0,Hot Water Rad,1,1969,2 Story,Single,Good Quality,Good,Common Brick,Comp Shingle,Hardwood,1.0,1,3875,Ward 3,2013,902600.0
1,0,Hot Water Rad,0,1957,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood/Carp,1.0,0,1365,Ward 2,2017,825000.0
2,0,Forced Air,1,1979,1 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,0,4313,Ward 7,2012,245000.0
3,0,Warm Cool,1,1972,2 Story,Single,Very Good,Average,Common Brick,Comp Shingle,Hardwood,1.0,1,3561,Ward 3,2016,922500.0
4,0,Hot Water Rad,0,1943,2 Story,Multi,Average,Fair,Stone Veneer,Built Up,Hardwood,4.0,0,3723,Ward 5,2018,670000.0
2,0,Hot Water Rad,0,1967,2 Story,Row End,Above Average,Average,Common Brick,Built Up,Hardwood,1.0,0,2538,Ward 6,2016,830000.0
3,1,Hot Water Rad,1,1986,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,2.0,0,2377,Ward 1,2012,751000.0
1,0,Hot Water Rad,0,1954,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Wood Floor,1.0,0,1963,Ward 6,2018,779000.0
4,1,Warm Cool,1,1975,3 Story,Semi-Detached,Excellent,Good,Common Brick,Built Up,Hardwood,2.0,2,1956,Ward 1,2013,1450000.0
3,1,Hot Water Rad,1,1986,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1.0,1,1900,Ward 4,2014,775000.0
2,0,Hot Water Rad,1,1967,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,1.0,0,2220,Ward 1,2015,968000.0
3,0,Hot Water Rad,0,1972,3 Story,Semi-Detached,Very Good,Good,Common Brick,Metal- Sms,Hardwood,2.0,1,2769,Ward 1,2013,975000.0
1,1,Hot Water Rad,1,1967,2 Story,Single,Above Average,Good,Vinyl Siding,Comp Shingle,Hardwood,1.0,1,4311,Ward 5,2017,640000.0
1,1,Ht Pump,1,1954,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Carpet,1.0,0,600,Ward 1,2015,408000.0
3,1,Forced Air,1,1978,2 Story,Row Inside,Average,Very Good,Common Brick,Metal- Sms,Hardwood,1.0,0,1900,Ward 4,2013,565000.0
3,1,Hot Water Rad,1,1987,2 Story,Single,Very Good,Good,Wood Siding,Comp Shingle,Hardwood,1.0,0,5063,Ward 3,2016,1575000.0
2,0,Warm Cool,1,1969,2 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,0,4664,Ward 7,2012,219000.0
4,1,Ht Pump,1,2017,3 Story,Row Inside,Above Average,Very Good,Face Brick,Comp Shingle,Hardwood,1.0,0,1237,Ward 8,2017,432575.0
3,1,Forced Air,1,1967,2 Story,Single,Above Average,Very Good,Aluminum,Comp Shingle,Hardwood,1.0,0,6378,Ward 5,2012,639500.0
1,1,Hot Water Rad,0,1968,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,2244,Ward 4,2016,450000.0
1,0,Warm Cool,1,1954,2 Story,Row End,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,1744,Ward 7,2018,187820.0
4,0,Warm Cool,1,1982,2 Story,Single,Superior,Good,Brick/Stone,Slate,Carpet,1.0,3,12499,Ward 3,2014,1750000.0
2,0,Forced Air,1,1964,2 Story,Row Inside,Average,Good,Common Brick,Neopren,Hardwood,1.0,2,722,Ward 6,2016,502500.0
1,1,Hot Water Rad,0,1954,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,1902,Ward 6,2016,455000.0
1,1,Hot Water Rad,0,1943,2 Story,Semi-Detached,Average,Average,Common Brick,Slate,Hardwood,1.0,0,2500,Ward 4,2014,385500.0
1,0,Hot Water Rad,1,1957,2 Story,Row End,Above Average,Average,Common Brick,Built Up,Hardwood,2.0,0,636,Ward 5,2010,285000.0
1,1,Warm Cool,1,1954,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood/Carp,1.0,0,1439,Ward 5,2018,345000.0
3,0,Forced Air,1,1974,1 Story,Single,Above Average,Average,Common Brick,Comp Shingle,Hardwood,1.0,2,7558,Ward 4,2017,750000.0
2,2,Hot Water Rad,1,1967,2 Story,Single,Above Average,Good,Common Brick,Slate,Hardwood,1.0,1,4200,Ward 5,2015,587000.0
3,2,Air-Oil,1,1984,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,2.0,0,1800,Ward 4,2012,660000.0
2,0,Warm Cool,1,1954,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Wood Floor,1.0,0,2138,Ward 1,2014,525000.0
2,1,Elec Base Brd,0,1964,2 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Carpet,2.0,0,2858,Ward 5,2012,270000.0
1,1,Hot Water Rad,0,1943,2 Story,Row End,Average,Average,Common Brick,Metal- Sms,Hardwood,1.0,1,1425,Ward 4,2016,198450.0
1,0,Warm Cool,1,1967,2.5 Story Unfin,Single,Above Average,Good,Vinyl Siding,Comp Shingle,Hardwood,1.0,0,4500,Ward 5,2014,517500.0
3,1,Forced Air,1,1982,2 Story,Row End,Average,Very Good,Common Brick,Built Up,Hardwood,1.0,0,1650,Ward 5,2016,882000.0
2,1,Forced Air,1,1984,2 Story,Row Inside,Above Average,Very Good,Common Brick,Metal- Sms,Hardwood,1.0,0,1659,Ward 6,2016,1100000.0
4,0,Hot Water Rad,1,1964,2 Story,Multi,Average,Good,Common Brick,Built Up,Hardwood,4.0,0,4000,Ward 8,2017,455400.0
3,1,Forced Air,1,1957,2 Story,Row End,Above Average,Average,Common Brick,Built Up,Hardwood/Carp,2.0,1,1578,Ward 5,2015,710000.0
2,1,Hot Water Rad,1,1982,2.5 Story Fin,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,2.0,1,1936,Ward 1,2015,1100000.0
1,0,Hot Water Rad,0,1954,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,1600,Ward 5,2016,345000.0
1,1,Forced Air,0,1948,2 Story,Row End,Average,Average,Common Brick,Slate,Hardwood,1.0,0,2569,Ward 5,2017,395000.0
3,1,Warm Cool,1,1972,2 Story,Single,Very Good,Good,Brick/Siding,Comp Shingle,Hardwood,1.0,1,9380,Ward 3,2015,1600000.0
1,0,Hot Water Rad,0,1957,2 Story,Row End,Above Average,Average,Common Brick,Built Up,Hardwood,1.0,1,3465,Ward 5,2016,570000.0
2,0,Hot Water Rad,0,1973,1 Story,Single,Average,Average,Common Brick,Comp Shingle,Hardwood,1.0,0,6160,Ward 7,2010,200000.0
3,1,Forced Air,1,1967,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,1,1557,Ward 6,2010,499000.0
4,1,Warm Cool,1,1972,3 Story,Semi-Detached,Very Good,Good,Wood Siding,Comp Shingle,Hardwood,2.0,1,3355,Ward 3,2010,1080000.0
3,1,Forced Air,1,1982,2 Story,Row End,Average,Very Good,Common Brick,Metal- Sms,Hardwood,1.0,0,1518,Ward 4,2016,610000.0
2,0,Forced Air,1,1964,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,1902,Ward 6,2018,630000.0
3,0,Forced Air,1,1960,2 Story,Row End,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,1.0,1,944,Ward 2,2015,800000.0
2,1,Hot Water Rad,1,1969,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,2956,Ward 4,2010,460000.0
3,1,Hot Water Rad,1,1972,2 Story,Semi-Detached,Very Good,Good,Common Brick,Metal- Sms,Hardwood,2.0,2,3814,Ward 3,2015,1165000.0
1,0,Forced Air,1,1967,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,1.0,0,915,Ward 1,2011,517500.0
2,0,Forced Air,1,1964,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,975,Ward 5,2013,388500.0
